formatted_date,date,high,low,open,close,volume,adjclose
2025-01-02,1735828200,44.59000015258789,43.79999923706055,44.13999938964844,44.290000915527344,25610600,43.28742980957031
2025-01-03,1735914600,44.849998474121094,44.150001525878906,44.75,44.810001373291016,23455700,43.795658111572266
2025-01-06,1736173800,46.150001525878906,45.099998474121094,45.15999984741211,45.400001525878906,30518500,44.37230682373047
2025-01-07,1736260200,46.650001525878906,45.650001525878906,46.279998779296875,46.08000183105469,41111200,45.03691101074219
2025-01-08,1736346600,46.2599983215332,45.689998626708984,45.900001525878906,46.209999084472656,40246000,45.163963317871094
2025-01-10,1736519400,46.04999923706055,44.7400016784668,46.0,45.11000061035156,40741300,44.0888671875
2025-01-13,1736778600,45.34000015258789,44.689998626708984,45.099998474121094,45.060001373291016,34353600,44.03999710083008
2025-01-14,1736865000,45.91999816894531,45.22999954223633,45.599998474121094,45.779998779296875,36379000,44.74370193481445
2025-01-15,1736951400,47.459999084472656,46.84000015258789,47.119998931884766,47.099998474121094,57154800,46.03382110595703
2025-01-16,1737037800,47.5099983215332,45.81999969482422,47.0,46.63999938964844,56339300,45.584232330322266
2025-01-17,1737124200,46.880001068115234,46.08000183105469,46.61000061035156,46.529998779296875,44486100,45.476722717285156
2025-01-21,1737469800,47.150001525878906,46.540000915527344,46.619998931884766,46.65999984741211,52089100,45.603782653808594
2025-01-22,1737556200,46.72999954223633,45.7599983215332,46.599998474121094,45.790000915527344,40296200,44.753475189208984
2025-01-23,1737642600,46.88999938964844,46.04999923706055,46.04999923706055,46.38999938964844,35324100,45.33989334106445
2025-01-24,1737729000,46.86000061035156,46.150001525878906,46.22999954223633,46.52000045776367,24655100,45.466949462890625
2025-01-27,1737988200,47.13999938964844,46.380001068115234,46.54999923706055,47.09000015258789,44260000,46.024044036865234
2025-01-28,1738074600,47.439998626708984,46.709999084472656,47.08000183105469,46.84000015258789,27156600,45.77970886230469
2025-01-29,1738161000,47.38999938964844,46.63999938964844,46.75,46.75,23681500,45.691741943359375
2025-01-30,1738247400,47.16999816894531,46.400001525878906,47.11000061035156,46.720001220703125,31199900,45.66242599487305
2025-01-31,1738333800,46.83000183105469,46.15999984741211,46.70000076293945,46.29999923706055,30388900,45.251930236816406
2025-02-03,1738593000,46.47999954223633,45.11000061035156,45.41999816894531,46.209999084472656,36497700,45.163963317871094
2025-02-04,1738679400,47.130001068115234,46.27000045776367,46.349998474121094,46.709999084472656,32894000,45.652645111083984
2025-02-05,1738765800,47.130001068115234,46.63999938964844,46.97999954223633,47.11000061035156,27696600,46.04359436035156
2025-02-06,1738852200,47.97999954223633,47.16999816894531,47.439998626708984,47.7400016784668,39793400,46.659332275390625
2025-02-07,1738938600,47.970001220703125,47.380001068115234,47.84000015258789,47.400001525878906,26504700,46.327030181884766
2025-02-10,1739197800,47.560001373291016,46.400001525878906,47.47999954223633,46.66999816894531,26725200,45.613548278808594
2025-02-11,1739284200,46.93000030517578,46.279998779296875,46.54999923706055,46.790000915527344,20314900,45.730838775634766
2025-02-12,1739370600,46.58000183105469,45.939998626708984,46.56999969482422,46.209999084472656,29777100,45.163963317871094
2025-02-13,1739457000,46.56999969482422,45.970001220703125,46.52000045776367,46.33000183105469,26815400,45.28125
2025-02-14,1739543400,47.09000015258789,46.47999954223633,46.47999954223633,46.959999084472656,25960500,45.89699172973633
2025-02-18,1739889000,46.650001525878906,46.15999984741211,46.560001373291016,46.529998779296875,37824100,45.476722717285156
2025-02-19,1739975400,46.060001373291016,45.41999816894531,45.880001068115234,46.0099983215332,38967800,44.9684944152832
2025-02-20,1740061800,46.189998626708984,45.040000915527344,45.900001525878906,45.29999923706055,40001100,44.27456283569336
2025-02-21,1740148200,45.5099983215332,44.540000915527344,45.25,44.810001373291016,43485900,43.795658111572266
2025-02-24,1740407400,45.38999938964844,44.439998626708984,45.029998779296875,44.459999084472656,35512200,43.453582763671875
2025-02-25,1740493800,44.84000015258789,43.349998474121094,44.529998779296875,43.939998626708984,38119000,42.94534683227539
2025-02-26,1740580200,44.54999923706055,43.86000061035156,44.040000915527344,43.939998626708984,32251700,42.94534683227539
2025-02-27,1740666600,44.779998779296875,43.939998626708984,44.09000015258789,44.119998931884766,28477700,43.12127685546875
2025-02-28,1740753000,46.20000076293945,44.20000076293945,44.31999969482422,46.099998474121094,62621100,45.056453704833984
2025-03-03,1741012200,46.959999084472656,45.220001220703125,46.209999084472656,45.560001373291016,46946000,44.528682708740234
2025-03-04,1741098600,44.84000015258789,42.029998779296875,44.72999954223633,42.66999816894531,78278100,41.704097747802734
2025-03-05,1741185000,42.72999954223633,41.709999084472656,42.650001525878906,42.290000915527344,52588900,41.33270263671875
2025-03-06,1741271400,41.88999938964844,40.959999084472656,41.59000015258789,41.459999084472656,58103500,40.52149200439453
2025-03-07,1741357800,41.72999954223633,40.61000061035156,41.310001373291016,41.400001525878906,50651400,40.71820068359375
2025-03-10,1741613400,40.619998931884766,39.18000030517578,40.400001525878906,39.83000183105469,77498400,39.17405319213867
2025-03-11,1741699800,40.65999984741211,39.27000045776367,39.70000076293945,39.61000061035156,50608400,38.957679748535156
2025-03-12,1741786200,40.5,39.20000076293945,40.310001373291016,39.90999984741211,42290700,39.25273513793945
2025-03-13,1741872600,40.189998626708984,39.33000183105469,39.970001220703125,39.66999816894531,37766100,39.016685485839844
2025-03-14,1741959000,41.02000045776367,40.16999816894531,40.2599983215332,40.88999938964844,35979900,40.21659851074219
2025-03-17,1742218200,41.77000045776367,40.59000015258789,40.91999816894531,41.439998626708984,37242800,40.75753402709961
2025-03-18,1742304600,41.83000183105469,41.290000915527344,41.720001220703125,41.650001525878906,37644500,40.964080810546875
2025-03-19,1742391000,42.70000076293945,41.29999923706055,41.720001220703125,42.209999084472656,42471100,41.51485824584961
2025-03-20,1742477400,42.720001220703125,41.650001525878906,41.7599983215332,42.47999954223633,41018100,41.78041076660156
2025-03-21,1742563800,42.65999984741211,41.88999938964844,42.15999984741211,42.470001220703125,65011000,41.77058029174805
2025-03-24,1742823000,43.150001525878906,42.75,42.93000030517578,43.06999969482422,30646100,42.360694885253906
2025-03-25,1742909400,43.529998779296875,43.040000915527344,43.349998474121094,43.279998779296875,25445300,42.56723403930664
2025-03-26,1742995800,43.720001220703125,42.72999954223633,43.459999084472656,42.81999969482422,30012100,42.114810943603516
2025-03-27,1743082200,43.09000015258789,42.52000045776367,42.81999969482422,42.560001373291016,25619200,41.85909652709961
2025-03-28,1743168600,42.619998931884766,40.9900016784668,42.439998626708984,41.25,34253000,40.5706672668457
2025-03-31,1743427800,41.900001525878906,40.599998474121094,40.779998779296875,41.72999954223633,36390000,41.04275894165039
2025-04-01,1743514200,41.70000076293945,40.970001220703125,41.31999969482422,41.4900016784668,25578500,40.80671691894531
2025-04-02,1743600600,41.970001220703125,40.81999969482422,40.880001068115234,41.849998474121094,28216100,41.16078567504883
2025-04-03,1743687000,38.84000015258789,37.02000045776367,38.630001068115234,37.220001220703125,115497900,36.60704040527344
2025-04-04,1743773400,35.790000915527344,33.66999816894531,35.290000915527344,34.38999938964844,107761200,33.82364273071289
2025-04-07,1744032600,36.630001068115234,33.540000915527344,34.970001220703125,35.58000183105469,137329100,34.994049072265625
2025-04-08,1744119000,37.33000183105469,34.33000183105469,36.86000061035156,35.029998779296875,79116300,34.453102111816406
2025-04-09,1744205400,37.849998474121094,33.06999969482422,34.04999923706055,37.150001525878906,161173500,36.53818893432617
2025-04-10,1744291800,36.400001525878906,34.630001068115234,36.31999969482422,35.849998474121094,90451800,35.25959396362305
2025-04-11,1744378200,36.22999954223633,34.810001373291016,35.20000076293945,35.95000076293945,63671900,35.35795211791992
2025-04-14,1744637400,36.9900016784668,36.27000045776367,36.4900016784668,36.66999816894531,46830600,36.06609344482422
2025-04-15,1744723800,38.75,37.79999923706055,37.79999923706055,37.9900016784668,84677800,37.364356994628906
2025-04-16,1744810200,38.15999984741211,36.970001220703125,37.86000061035156,37.33000183105469,52872700,36.71522903442383
2025-04-17,1744896600,37.869998931884766,37.2400016784668,37.5099983215332,37.40999984741211,47144400,36.793907165527344
2025-04-21,1745242200,37.279998779296875,36.4900016784668,37.06999969482422,36.91999816894531,34928300,36.31197738647461
2025-04-22,1745328600,38.4900016784668,37.400001525878906,37.56999969482422,38.31999969482422,42288900,37.68892288208008
2025-04-23,1745415000,40.130001068115234,38.66999816894531,39.40999984741211,38.75,54428400,38.111839294433594
2025-04-24,1745501400,39.70000076293945,38.599998474121094,38.65999984741211,39.58000183105469,42457100,38.92816925048828
2025-04-25,1745587800,39.790000915527344,39.31999969482422,39.540000915527344,39.689998626708984,32694200,39.03635787963867
2025-04-28,1745847000,40.08000183105469,39.459999084472656,39.79999923706055,39.779998779296875,37428000,39.124874114990234
2025-04-29,1745933400,40.13999938964844,39.47999954223633,39.630001068115234,39.9900016784668,33792500,39.3314208984375
2025-04-30,1746019800,40.0,38.81999969482422,39.36000061035156,39.880001068115234,40994600,39.22323226928711
2025-05-01,1746106200,40.439998626708984,39.58000183105469,39.81999969482422,40.16999816894531,33569100,39.508453369140625
2025-05-02,1746192600,41.22999954223633,40.70000076293945,40.90999984741211,41.06999969482422,41613000,40.39363098144531
2025-05-05,1746451800,41.4900016784668,40.619998931884766,40.849998474121094,41.119998931884766,32829200,40.442806243896484
2025-05-06,1746538200,41.27000045776367,40.560001373291016,40.650001525878906,40.84000015258789,29541800,40.167423248291016
2025-05-07,1746624600,41.34000015258789,40.86000061035156,41.040000915527344,40.93000030517578,30925900,40.25593948364258
2025-05-08,1746711000,42.150001525878906,41.25,41.290000915527344,41.599998474121094,41861700,40.9149055480957
2025-05-09,1746797400,41.97999954223633,41.689998626708984,41.72999954223633,41.790000915527344,27222800,41.10177230834961
2025-05-12,1747056600,43.959999084472656,42.939998626708984,43.31999969482422,43.36000061035156,44875100,42.64591979980469
2025-05-13,1747143000,44.4900016784668,43.41999816894531,43.41999816894531,44.279998779296875,43232500,43.5507698059082
2025-05-14,1747229400,44.91999816894531,44.130001068115234,44.189998626708984,44.7400016784668,42419500,44.00319290161133
2025-05-15,1747315800,44.97999954223633,44.0099983215332,44.599998474121094,44.380001068115234,47379400,43.64912033081055
2025-05-16,1747402200,44.790000915527344,43.65999984741211,44.34000015258789,44.689998626708984,49488100,43.95401382446289
2025-05-19,1747661400,45.13999938964844,44.11000061035156,44.11000061035156,44.77000045776367,37915700,44.03269958496094
2025-05-20,1747747800,44.90999984741211,44.40999984741211,44.59000015258789,44.689998626708984,33424300,43.95401382446289
2025-05-21,1747834200,44.4900016784668,43.150001525878906,44.369998931884766,43.25,55594100,42.53772735595703
2025-05-22,1747920600,43.56999969482422,42.959999084472656,43.18000030517578,43.310001373291016,29026200,42.596744537353516
2025-05-23,1748007000,43.43000030517578,42.349998474121094,42.47999954223633,43.20000076293945,34875100,42.48855209350586
2025-05-27,1748352600,44.220001220703125,43.29999923706055,43.790000915527344,44.220001220703125,36322000,43.491756439208984
2025-05-28,1748439000,44.439998626708984,43.959999084472656,44.209999084472656,44.060001373291016,35673800,43.33439254760742
2025-05-29,1748525400,44.459999084472656,43.900001525878906,44.369998931884766,44.2400016784668,28545100,43.51142883300781
2025-05-30,1748611800,44.29999923706055,43.720001220703125,44.189998626708984,44.130001068115234,66537500,43.40324020385742
2025-06-02,1748871000,44.150001525878906,43.36000061035156,43.880001068115234,44.08000183105469,28582600,43.35406494140625
2025-06-03,1748957400,44.72999954223633,43.939998626708984,44.0099983215332,44.650001525878906,31320200,43.914676666259766
2025-06-04,1749043800,45.09000015258789,44.34000015258789,44.599998474121094,44.36000061035156,30591700,43.629451751708984
2025-06-05,1749130200,44.58000183105469,44.0099983215332,44.45000076293945,44.380001068115234,32020900,43.64912033081055
2025-06-06,1749216600,45.16999816894531,44.63999938964844,44.689998626708984,44.970001220703125,37013000,44.490047454833984
2025-06-09,1749475800,45.400001525878906,44.779998779296875,45.11000061035156,44.869998931884766,32414000,44.39111328125
2025-06-10,1749562200,45.20000076293945,44.75,44.79999923706055,45.09000015258789,32229100,44.608768463134766
2025-06-11,1749648600,45.40999984741211,44.54999923706055,45.20000076293945,44.72999954223633,47873500,44.25260925292969
2025-06-12,1749735000,44.650001525878906,44.02000045776367,44.400001525878906,44.619998931884766,30165400,44.14378356933594
2025-06-13,1749821400,44.459999084472656,43.65999984741211,44.0,44.09000015258789,43281700,43.619441986083984
2025-06-16,1750080600,44.88999938964844,44.349998474121094,44.63999938964844,44.40999984741211,34103600,43.9360237121582
2025-06-17,1750167000,44.66999816894531,44.060001373291016,44.27000045776367,44.22999954223633,27489600,43.7579460144043
2025-06-18,1750253400,45.20000076293945,44.209999084472656,44.2599983215332,45.060001373291016,37684700,44.57908630371094
2025-06-20,1750426200,45.650001525878906,45.27000045776367,45.310001373291016,45.5,64591600,45.0143928527832
2025-06-23,1750685400,46.369998931884766,45.11000061035156,45.400001525878906,46.29999923706055,42683600,45.80585479736328
2025-06-24,1750771800,47.189998626708984,46.56999969482422,46.75,46.65999984741211,45437600,46.162010192871094
2025-06-25,1750858200,46.97999954223633,46.459999084472656,46.58000183105469,46.849998474121094,33532400,46.34998321533203
2025-06-26,1750944600,47.58000183105469,46.900001525878906,46.95000076293945,47.459999084472656,40127000,46.95347213745117
2025-06-27,1751031000,47.66999816894531,46.90999984741211,47.45000076293945,47.119998931884766,56705000,46.617103576660156
2025-06-30,1751290200,47.619998931884766,47.029998779296875,47.619998931884766,47.31999969482422,47921200,46.81496810913086
2025-07-01,1751376600,48.41999816894531,46.939998626708984,47.02000045776367,48.150001525878906,48540900,47.636112213134766
2025-07-02,1751463000,48.72999954223633,48.060001373291016,48.36000061035156,48.709999084472656,48003600,48.19013214111328
2025-07-03,1751549400,49.310001373291016,48.810001373291016,48.95000076293945,48.93000030517578,21620300,48.40778732299805
2025-07-07,1751895000,49.209999084472656,48.369998931884766,48.7400016784668,48.65999984741211,35567900,48.14066696166992
2025-07-08,1751981400,47.790000915527344,46.7599983215332,47.5,47.150001525878906,88086500,46.64678192138672
2025-07-09,1752067800,47.45000076293945,46.709999084472656,47.15999984741211,46.84000015258789,46227900,46.340091705322266
2025-07-10,1752154200,47.220001220703125,46.779998779296875,46.900001525878906,46.970001220703125,44225000,46.46870422363281
2025-07-11,1752240600,46.810001373291016,46.25,46.63999938964844,46.72999954223633,31653000,46.23126220703125
2025-07-14,1752499800,47.06999969482422,46.54999923706055,46.810001373291016,47.06999969482422,36381200,46.56763458251953
2025-07-15,1752586200,47.0099983215332,45.95000076293945,46.880001068115234,46.150001525878906,55145000,45.65745544433594
2025-07-16,1752672600,46.560001373291016,45.0099983215332,46.25,46.029998779296875,61296600,45.538734436035156
2025-07-17,1752759000,47.220001220703125,45.439998626708984,45.63999938964844,47.02000045776367,56480700,46.51816940307617
2025-07-18,1752845400,47.380001068115234,46.900001525878906,47.0099983215332,47.31999969482422,48314200,46.81496810913086
2025-07-21,1753104600,48.040000915527344,47.20000076293945,47.540000915527344,47.47999954223633,32199700,46.97325897216797
2025-07-22,1753191000,48.16999816894531,47.459999084472656,47.599998474121094,47.77000045776367,34749400,47.26016616821289
2025-07-23,1753277400,48.310001373291016,47.810001373291016,48.0099983215332,48.13999938964844,31380100,47.62621307373047
2025-07-24,1753363800,49.0,48.209999084472656,48.4900016784668,48.38999938964844,42967600,47.8735466003418
2025-07-25,1753450200,48.54999923706055,47.939998626708984,48.38999938964844,48.45000076293945,24461200,47.93290710449219
2025-07-28,1753709400,48.540000915527344,48.08000183105469,48.45000076293945,48.22999954223633,20590400,47.71525573730469
2025-07-29,1753795800,48.5099983215332,47.88999938964844,48.38999938964844,47.95000076293945,26216500,47.4382438659668
2025-07-30,1753882200,48.5,47.7400016784668,48.2599983215332,47.959999084472656,32265900,47.44813537597656
2025-07-31,1753968600,48.029998779296875,47.189998626708984,47.7599983215332,47.27000045776367,40016300,46.765499114990234
2025-08-01,1754055000,46.40999984741211,45.31999969482422,46.36000061035156,45.65999984741211,52310400,45.17268371582031
2025-08-04,1754314200,46.11000061035156,45.63999938964844,45.959999084472656,45.849998474121094,31038900,45.36065673828125
2025-08-05,1754400600,46.0,44.75,45.95000076293945,45.560001373291016,36798300,45.073753356933594
2025-08-06,1754487000,45.939998626708984,45.38999938964844,45.709999084472656,45.41999816894531,27916800,44.935245513916016
2025-08-07,1754573400,45.7599983215332,44.779998779296875,45.709999084472656,44.91999816894531,30609900,44.44057846069336
2025-08-08,1754659800,46.29999923706055,44.97999954223633,45.150001525878906,46.0099983215332,37131600,45.51894760131836
2025-08-11,1754919000,46.52000045776367,45.810001373291016,46.060001373291016,46.15999984741211,35559400,45.66735076904297
2025-08-12,1755005400,47.65999984741211,46.36000061035156,46.47999954223633,47.5,35481200,46.99304962158203
2025-08-13,1755091800,47.7599983215332,46.9900016784668,47.68000030517578,47.2400016784668,29465100,46.73582458496094
2025-08-14,1755178200,47.72999954223633,46.88999938964844,47.09000015258789,47.709999084472656,21073800,47.2008056640625
2025-08-15,1755264600,47.81999969482422,46.900001525878906,47.75,46.939998626708984,26276900,46.439022064208984
2025-08-18,1755523800,48.040000915527344,46.790000915527344,46.91999816894531,47.91999816894531,43125100,47.40856170654297
2025-08-19,1755610200,48.119998931884766,47.630001068115234,47.81999969482422,48.08000183105469,33783400,47.56686019897461
2025-08-20,1755696600,48.5,47.869998931884766,48.16999816894531,48.349998474121094,30822200,47.8339729309082
2025-08-21,1755783000,48.4900016784668,47.810001373291016,48.27000045776367,48.2599983215332,28713200,47.74493408203125
2025-08-22,1755869400,49.65999984741211,48.459999084472656,48.52000045776367,49.47999954223633,45078900,48.95191192626953
2025-08-25,1756128600,49.65999984741211,49.209999084472656,49.38999938964844,49.47999954223633,34715700,48.95191192626953
2025-08-26,1756215000,50.2599983215332,49.25,49.25,50.25,40609300,49.71369934082031
2025-08-27,1756301400,50.630001068115234,49.9900016784668,50.029998779296875,50.380001068115234,42428200,49.84231185913086
2025-08-28,1756387800,50.63999938964844,50.279998779296875,50.54999923706055,50.4900016784668,32949400,49.951133728027344
2025-08-29,1756474200,50.91999816894531,50.5099983215332,50.5099983215332,50.7400016784668,32496500,50.19847106933594
2025-09-02,1756819800,50.470001220703125,49.66999816894531,50.220001220703125,50.41999816894531,52719800,49.88187789916992
2025-09-03,1756906200,50.56999969482422,49.70000076293945,50.400001525878906,50.060001373291016,38344200,49.525726318359375
2025-09-04,1756992600,50.83000183105469,50.119998931884766,50.2400016784668,50.619998931884766,34796900,50.07974624633789
2025-09-05,1757079000,50.790000915527344,49.22999954223633,50.439998626708984,49.77000045776367,40063300,49.5126953125
2025-09-08,1757338200,49.90999984741211,48.880001068115234,49.79999923706055,49.459999084472656,48033100,49.20429611206055
2025-09-09,1757424600,50.560001373291016,49.459999084472656,49.5,50.290000915527344,40060100,50.030006408691406
2025-09-10,1757511000,50.630001068115234,49.970001220703125,50.369998931884766,50.130001068115234,31706300,49.87083435058594
2025-09-11,1757597400,50.959999084472656,49.9900016784668,50.13999938964844,50.75,28055200,50.48762893676758
2025-09-12,1757683800,50.93000030517578,50.459999084472656,50.70000076293945,50.58000183105469,27851100,50.31850814819336
2025-09-15,1757943000,51.09000015258789,50.459999084472656,50.849998474121094,50.59000015258789,29043600,50.32845687866211
2025-09-16,1758029400,50.880001068115234,50.209999084472656,50.63999938964844,50.65999984741211,31624400,50.398094177246094
2025-09-17,1758115800,51.630001068115234,50.790000915527344,50.86000061035156,51.400001525878906,38337900,51.13426971435547
2025-09-18,1758202200,52.189998626708984,51.29999923706055,51.4900016784668,52.130001068115234,35246900,51.860496520996094
2025-09-19,1758288600,52.65999984741211,51.7599983215332,52.150001525878906,52.25,98970700,51.97987365722656
2025-09-22,1758547800,52.349998474121094,51.7599983215332,51.7599983215332,51.91999816894531,27468000,51.65157699584961
2025-09-23,1758634200,52.880001068115234,51.52000045776367,52.0,51.70000076293945,28278200,51.43272018432617
2025-09-24,1758720600,52.25,51.459999084472656,51.849998474121094,51.70000076293945,27010400,51.43272018432617
2025-09-25,1758807000,52.33000183105469,51.439998626708984,51.47999954223633,51.849998474121094,22957900,51.581939697265625
2025-09-26,1758893400,52.619998931884766,51.97999954223633,52.11000061035156,52.209999084472656,20025800,51.94007873535156
2025-09-29,1759152600,52.54999923706055,52.11000061035156,52.36000061035156,52.41999816894531,23701000,52.14899444580078
2025-09-30,1759239000,52.56999969482422,51.02000045776367,52.47999954223633,51.59000015258789,29945000,51.32328796386719
2025-10-01,1759325400,51.68000030517578,50.560001373291016,51.29999923706055,50.68000030517578,27709100,50.417991638183594
2025-10-02,1759411800,50.849998474121094,50.06999969482422,50.650001525878906,50.47999954223633,22757200,50.219024658203125
2025-10-03,1759498200,51.130001068115234,50.54999923706055,50.619998931884766,50.63999938964844,24565700,50.378196716308594
2025-10-06,1759757400,51.31999969482422,49.88999938964844,50.93000030517578,50.38999938964844,25386300,50.12948989868164
2025-10-07,1759843800,50.90999984741211,50.130001068115234,50.54999923706055,50.290000915527344,24107300,50.030006408691406
2025-10-08,1759930200,50.5099983215332,49.779998779296875,50.400001525878906,49.84000015258789,24014200,49.582332611083984
2025-10-09,1760016600,50.279998779296875,49.66999816894531,50.0,49.790000915527344,21816900,49.5325927734375
2025-10-10,1760103000,50.13999938964844,48.54999923706055,49.93000030517578,48.650001525878906,31831900,48.39848709106445
2025-10-13,1760362200,49.400001525878906,48.810001373291016,49.20000076293945,48.86000061035156,34462800,48.607398986816406
2025-10-14,1760448600,50.5,48.529998779296875,48.849998474121094,50.09000015258789,42462600,49.8310432434082
2025-10-15,1760535000,52.849998474121094,51.22999954223633,51.56999969482422,52.279998779296875,69992200,52.00971984863281
2025-10-16,1760621400,52.7599983215332,50.0,52.599998474121094,50.439998626708984,49027700,50.179229736328125
2025-10-17,1760707800,51.77000045776367,50.33000183105469,50.95000076293945,51.279998779296875,48915400,51.014888763427734
2025-10-20,1760967000,52.279998779296875,51.369998931884766,51.439998626708984,52.040000915527344,25786000,51.77096176147461
2025-10-21,1761053400,52.369998931884766,51.439998626708984,52.09000015258789,51.52000045776367,27303400,51.2536506652832
2025-10-22,1761139800,51.58000183105469,50.439998626708984,51.5,51.099998474121094,34955000,50.835819244384766
2025-10-23,1761226200,51.79999923706055,51.11000061035156,51.47999954223633,51.7599983215332,26028800,51.49240493774414
2025-10-24,1761312600,52.81999969482422,51.849998474121094,51.849998474121094,52.56999969482422,38923900,52.298221588134766
2025-10-27,1761571800,53.06999969482422,52.529998779296875,52.79999923706055,53.02000045776367,27345800,52.74589538574219
2025-10-28,1761658200,53.279998779296875,52.34000015258789,53.0,52.869998931884766,29575200,52.5966682434082
2025-10-29,1761744600,53.0099983215332,52.31999969482422,52.65999984741211,52.58000183105469,29158800,52.308170318603516
2025-10-30,1761831000,53.439998626708984,52.560001373291016,52.66999816894531,53.029998779296875,37548600,52.75584030151367
2025-10-31,1761917400,53.63999938964844,52.77000045776367,52.790000915527344,53.45000076293945,39295700,53.17367172241211
2025-11-03,1762180200,53.63999938964844,52.709999084472656,53.2599983215332,53.560001373291016,31252300,53.283103942871094
2025-11-04,1762266600,54.0,52.720001220703125,53.02000045776367,53.540000915527344,47226600,53.263206481933594
2025-11-05,1762353000,53.06999969482422,51.7400016784668,52.959999084472656,52.45000076293945,54353600,52.17884063720703
2025-11-06,1762439400,53.75,52.77000045776367,53.41999816894531,53.290000915527344,55296000,53.01449966430664
2025-11-07,1762525800,53.58000183105469,52.709999084472656,53.150001525878906,53.20000076293945,40537700,52.924964904785156
2025-11-10,1762785000,53.9900016784668,53.34000015258789,53.40999984741211,53.41999816894531,26094600,53.14382553100586
2025-11-11,1762871400,53.97999954223633,53.279998779296875,53.75,53.630001068115234,22244300,53.35274124145508
2025-11-12,1762957800,54.689998626708984,53.77000045776367,53.88999938964844,54.11000061035156,40536700,53.830257415771484
2025-11-13,1763044200,54.209999084472656,52.77000045776367,53.790000915527344,52.869998931884766,37716100,52.5966682434082
2025-11-14,1763130600,52.900001525878906,52.029998779296875,52.86000061035156,52.61000061035156,32363100,52.3380126953125
2025-11-17,1763389800,52.58000183105469,51.38999938964844,52.58000183105469,51.47999954223633,35546800,51.2138557434082
2025-11-18,1763476200,52.18000030517578,51.150001525878906,51.279998779296875,51.63999938964844,35189500,51.37302780151367
2025-11-19,1763562600,52.4900016784668,51.66999816894531,51.66999816894531,52.02000045776367,28112300,51.75106430053711
2025-11-20,1763649000,52.95000076293945,50.970001220703125,52.5,51.0,36661600,50.73633575439453
2025-11-21,1763735400,51.779998779296875,50.70000076293945,51.290000915527344,51.560001373291016,43867200,51.29344177246094
2025-11-24,1763994600,52.2400016784668,51.400001525878906,51.650001525878906,51.93000030517578,52852100,51.661529541015625
2025-11-25,1764081000,52.880001068115234,51.86000061035156,52.25,52.47999954223633,41310100,52.208683013916016
2025-11-26,1764167400,53.25,52.54999923706055,52.70000076293945,52.9900016784668,32045600,52.71604919433594
2025-11-28,1764340200,53.939998626708984,53.04999923706055,53.11000061035156,53.650001525878906,18920800,53.37263870239258
2025-12-01,1764599400,53.900001525878906,53.209999084472656,53.5,53.2400016784668,30536500,52.96475601196289
2025-12-02,1764685800,53.63999938964844,52.970001220703125,53.529998779296875,53.189998626708984,46073500,52.91501235961914
2025-12-03,1764772200,54.2400016784668,53.18000030517578,53.25,54.09000015258789,37134400,53.81036376953125
2025-12-04,1764858600,54.689998626708984,54.0,54.209999084472656,54.15999984741211,38529600,53.880001068115234
2025-12-05,1764945000,54.83000183105469,53.7400016784668,53.93000030517578,53.95000076293945,33986500,53.95000076293945
2025-12-08,1765204200,54.209999084472656,53.4900016784668,53.900001525878906,53.900001525878906,34386600,53.900001525878906
2025-12-09,1765290600,54.279998779296875,53.27000045776367,53.970001220703125,53.540000915527344,47189300,53.540000915527344
2025-12-10,1765377000,54.54999923706055,53.34000015258789,53.59000015258789,54.08000183105469,54424400,54.08000183105469
2025-12-11,1765463400,54.650001525878906,53.75,53.95000076293945,54.560001373291016,35686900,54.560001373291016
2025-12-12,1765549800,55.29999923706055,54.349998474121094,54.779998779296875,55.13999938964844,40539400,55.13999938964844
2025-12-15,1765809000,56.06999969482422,55.06999969482422,55.40999984741211,55.33000183105469,32881300,55.33000183105469
2025-12-16,1765895400,55.349998474121094,54.689998626708984,55.13999938964844,54.810001373291016,32931900,54.810001373291016
2025-12-17,1765981800,55.56999969482422,54.459999084472656,55.119998931884766,54.54999923706055,35304100,54.54999923706055
2025-12-18,1766068200,55.150001525878906,53.77000045776367,54.79999923706055,54.2599983215332,87452700,54.2599983215332
2025-12-19,1766154600,55.310001373291016,54.380001068115234,54.52000045776367,55.27000045776367,73001900,55.27000045776367
2025-12-22,1766413800,56.11000061035156,55.34000015258789,55.369998931884766,55.880001068115234,33408800,55.880001068115234
2025-12-23,1766500200,56.220001220703125,55.810001373291016,55.810001373291016,55.970001220703125,22274600,55.970001220703125
2025-12-24,1766586600,56.5,55.88999938964844,56.130001068115234,56.25,13634400,56.25
2025-12-26,1766759400,56.54999923706055,56.029998779296875,56.279998779296875,56.16999816894531,15259400,56.16999816894531
2025-12-29,1767018600,56.25,55.27000045776367,56.11000061035156,55.349998474121094,21040100,55.349998474121094
2025-12-30,1767105000,55.63999938964844,55.16999816894531,55.4900016784668,55.279998779296875,17427600,55.279998779296875
2025-12-31,1767191400,55.41999816894531,54.93000030517578,55.31999969482422,55.0,16293000,55.0
